age,nationality,marital_status,education_level,destination_country,visa_type,duration_of_stay,monthly_income_usd,bank_balance_usd,prev_countries_visited,prev_visa_rejections,has_return_ticket,has_criminal_record,visa_approved
31,British,Married,PhD,UK,Tourist,315,7387,8075,20,0,1,0,1
32,Australian,Married,PhD,UK,Work,103,4197,176400,12,5,0,0,0
36,Indian,Single,Bachelors,Germany,Work,316,2658,189219,7,4,0,0,0
36,American,Married,High School,Australia,Work,120,10209,61069,19,5,0,0,0
23,Chinese,Single,Bachelors,France,Student,81,947,9399,19,3,1,0,0
18,Australian,Single,Bachelors,France,Student,216,4019,198294,8,3,1,0,0
31,American,Divorced,High School,UK,Tourist,362,9367,188683,16,5,0,0,0
41,American,Divorced,Bachelors,Canada,Student,107,852,37961,20,5,1,0,0
36,Chinese,Married,PhD,Germany,Tourist,283,12392,173246,14,5,0,0,0
48,Canadian,Single,PhD,Germany,Student,316,5606,88607,17,5,1,0,0
62,German,Single,Bachelors,France,Tourist,235,13745,46131,19,2,1,0,0
55,German,Single,High School,Australia,Student,227,12451,13764,6,2,0,0,0
46,Australian,Married,High School,Germany,Tourist,204,7229,133643,8,5,0,0,0
31,Chinese,Divorced,Masters,Australia,Work,236,810,112980,12,4,0,0,0
40,German,Single,High School,UK,Work,362,8084,148829,15,5,0,0,0
26,Australian,Divorced,Masters,Germany,Student,110,3755,149435,10,2,1,0,0
64,Chinese,Divorced,PhD,Germany,Tourist,237,10610,164883,18,4,1,0,0
54,Indian,Married,Bachelors,UK,Student,314,13023,101480,9,3,0,0,0
34,Canadian,Divorced,High School,UK,Work,340,10392,70367,10,4,1,0,0
35,Indian,Divorced,Masters,Germany,Student,19,5406,73075,17,2,0,0,0
31,German,Single,High School,Germany,Work,268,6110,40003,9,5,0,0,0
60,Nigerian,Single,High School,Australia,Tourist,21,12161,103889,11,5,0,1,0
67,Nigerian,Married,High School,France,Tourist,348,4809,55813,20,4,0,0,0
59,British,Single,PhD,France,Student,183,2655,100109,17,5,0,0,0
60,Indian,Married,PhD,France,Student,89,1930,76652,16,3,0,0,0
40,Australian,Married,Bachelors,Australia,Work,226,13553,175692,17,5,1,0,0
45,German,Married,Bachelors,UK,Work,206,2068,29342,1,4,1,0,0
69,German,Married,PhD,USA,Work,325,11618,87863,8,1,0,0,1
66,Chinese,Divorced,High School,UK,Work,358,7687,120695,3,0,1,0,1
52,Nigerian,Single,Masters,France,Work,185,6873,104121,19,4,0,0,0
59,Chinese,Divorced,Bachelors,Australia,Tourist,361,8063,134809,0,2,1,0,1
68,Chinese,Divorced,Masters,Australia,Student,34,12663,190910,5,5,1,0,0
35,Australian,Divorced,Bachelors,Germany,Student,317,2552,134032,10,1,0,0,0
68,German,Divorced,Masters,Australia,Student,153,10404,65123,15,0,0,0,1
60,Chinese,Divorced,PhD,France,Work,227,8300,150712,5,3,0,0,0
54,Canadian,Divorced,High School,Australia,Tourist,35,13654,174048,20,3,1,0,0
63,Australian,Married,PhD,UK,Work,336,11418,109793,4,4,1,0,0
33,British,Married,PhD,USA,Tourist,246,14512,8941,18,2,1,0,0
63,Canadian,Divorced,Masters,UK,Tourist,290,8712,127655,19,1,0,0,1
46,Indian,Divorced,High School,France,Work,65,4800,176193,17,1,0,0,1
25,Canadian,Single,High School,UK,Tourist,288,14398,56315,13,4,1,0,0
47,British,Divorced,Bachelors,Australia,Tourist,273,4823,60901,4,0,0,0,1
21,Australian,Married,PhD,Australia,Tourist,226,7126,16114,10,1,1,0,1
20,German,Married,Masters,Australia,Student,152,891,95029,18,5,0,0,0
49,Chinese,Divorced,PhD,Canada,Tourist,310,11862,116644,14,0,0,0,1
68,British,Divorced,Masters,USA,Work,145,12073,66258,0,1,0,0,1
19,Indian,Married,Bachelors,Germany,Tourist,326,5911,138425,19,2,0,0,1
24,American,Divorced,PhD,UK,Tourist,68,13155,177358,8,3,0,0,0
47,Canadian,Married,Bachelors,Canada,Student,311,5052,93826,14,2,0,0,1
52,Indian,Single,Masters,Germany,Tourist,288,3191,165634,10,2,0,1,0
59,Australian,Single,Masters,Canada,Tourist,349,13051,163034,19,0,0,0,1
23,Chinese,Divorced,Bachelors,Australia,Student,355,14843,172294,14,1,0,0,1
66,Canadian,Single,PhD,UK,Tourist,79,5486,113220,17,5,0,0,0
66,Chinese,Single,High School,UK,Work,122,11208,8331,3,5,0,1,0
40,American,Single,Bachelors,UK,Tourist,27,5688,7687,1,5,0,0,0
35,Chinese,Married,Masters,USA,Work,204,9091,11997,17,3,1,0,0
25,British,Divorced,Bachelors,UK,Tourist,291,8598,121588,3,0,1,0,1
53,Indian,Single,PhD,USA,Tourist,94,2317,141004,15,5,1,0,0
54,Australian,Single,PhD,Australia,Work,86,9973,124437,15,1,1,0,1
47,Nigerian,Divorced,Bachelors,France,Student,363,13449,156711,7,1,0,0,1
29,German,Married,High School,France,Tourist,56,10539,199734,20,4,1,0,0
50,Indian,Divorced,Masters,Australia,Tourist,144,5006,89141,10,3,1,0,1
45,British,Divorced,Masters,USA,Tourist,228,11275,158621,8,2,0,0,1
63,British,Single,Bachelors,USA,Work,231,13739,192010,2,5,0,0,0
64,British,Divorced,PhD,Germany,Tourist,129,9735,24146,12,3,0,0,0
43,Australian,Single,PhD,USA,Tourist,10,618,105702,9,2,0,0,0
54,British,Married,Bachelors,Australia,Work,153,14594,76663,7,5,0,0,0
68,Australian,Married,Bachelors,Canada,Student,146,6862,170436,15,5,1,0,0
55,Australian,Single,Masters,Canada,Tourist,27,8159,90231,2,3,1,0,0
46,Canadian,Married,Bachelors,Australia,Work,79,3786,132259,14,3,1,0,0
23,Australian,Married,Masters,Canada,Student,258,14783,34558,15,5,0,0,0
28,Australian,Single,Bachelors,USA,Work,271,14708,196367,16,0,1,0,1
33,American,Divorced,High School,Canada,Work,294,7520,132103,0,3,0,0,0
38,Indian,Married,Masters,France,Student,243,13329,147059,18,5,0,0,0
59,Canadian,Divorced,PhD,France,Student,320,2078,139277,4,2,1,0,1
42,Chinese,Married,High School,Germany,Work,208,12730,87694,9,3,0,0,0
33,Australian,Divorced,High School,UK,Tourist,156,10575,189529,7,5,0,0,0
34,German,Divorced,Bachelors,UK,Work,246,3243,110177,1,3,1,1,0
34,British,Single,PhD,France,Tourist,223,1175,161690,3,5,0,0,0
67,Canadian,Married,PhD,UK,Student,345,13348,6791,3,0,0,0,1
55,Indian,Divorced,High School,France,Student,30,12833,114980,20,3,0,0,0
53,German,Single,Masters,France,Student,358,518,154033,13,5,0,1,0
68,Indian,Divorced,Masters,USA,Work,172,6777,100378,8,0,0,0,1
55,British,Married,High School,France,Tourist,183,1743,186622,15,3,0,0,0
57,British,Single,Bachelors,France,Tourist,356,11877,171489,3,1,1,0,1
33,Chinese,Married,Bachelors,Canada,Student,196,13546,62165,14,5,0,0,0
28,American,Married,Bachelors,Canada,Student,346,8900,9927,5,3,1,0,0
63,Canadian,Single,PhD,Germany,Student,78,8698,9873,11,5,0,0,0
25,German,Divorced,PhD,UK,Student,79,4472,155728,13,5,1,0,0
27,Nigerian,Single,Masters,UK,Student,319,11609,91047,13,5,0,0,0
54,British,Married,Bachelors,Australia,Work,132,6335,113658,17,2,1,0,1
23,Nigerian,Married,High School,Germany,Tourist,363,2434,49869,2,0,1,0,0
69,British,Single,PhD,UK,Tourist,323,11750,50485,13,5,0,0,0
37,Indian,Divorced,High School,Germany,Work,339,1061,128045,1,0,0,0,1
64,British,Single,Masters,Canada,Student,316,2562,56849,0,0,0,0,1
62,Indian,Divorced,High School,France,Work,223,9176,71792,10,1,0,0,1
61,Indian,Divorced,High School,Canada,Tourist,215,1193,197414,0,5,0,0,0
63,German,Single,High School,Germany,Work,205,14737,191891,3,2,0,1,0
19,British,Single,Bachelors,Germany,Tourist,202,12960,7763,10,4,0,0,0
24,Australian,Divorced,High School,Germany,Tourist,223,8320,161491,11,4,1,0,0
41,Canadian,Single,PhD,Canada,Work,126,2308,88032,2,1,0,0,1
63,Nigerian,Divorced,High School,Australia,Tourist,217,6824,7022,4,0,1,0,1
34,Canadian,Single,Masters,France,Student,115,1548,31372,18,3,1,1,0
64,Chinese,Single,Masters,UK,Tourist,257,12244,71132,0,2,1,0,1
42,Indian,Divorced,High School,Australia,Work,33,13232,144663,9,0,0,0,1
58,American,Divorced,PhD,France,Student,196,10644,45806,16,3,0,0,0
58,Nigerian,Married,Bachelors,USA,Student,292,12655,140746,6,4,0,0,0
66,British,Married,Bachelors,France,Tourist,247,10133,123774,19,4,0,0,0
25,Nigerian,Divorced,Bachelors,Australia,Work,202,14353,163065,17,4,0,0,0
52,Nigerian,Divorced,PhD,UK,Tourist,326,3249,14374,19,5,1,0,0
28,Indian,Divorced,Bachelors,Germany,Student,188,3761,82084,3,3,0,0,0
48,Indian,Divorced,Masters,Canada,Student,252,10602,66281,15,1,1,0,1
52,American,Married,Masters,Germany,Work,158,10832,118362,8,5,1,0,0
33,Canadian,Married,Masters,Australia,Tourist,242,2268,128673,20,3,0,0,0
26,Indian,Divorced,High School,Germany,Student,175,1241,79361,14,0,1,0,1
43,Chinese,Married,PhD,UK,Work,276,4143,121407,8,2,0,0,0
42,Australian,Married,Masters,France,Tourist,130,7573,154529,16,2,1,0,1
20,Canadian,Single,Masters,Canada,Tourist,90,6028,75014,11,0,1,0,1
45,Canadian,Married,Masters,France,Work,185,7699,136616,15,1,1,1,0
43,British,Single,PhD,USA,Work,87,2594,47676,11,5,1,0,0
63,Chinese,Married,High School,Germany,Tourist,265,6697,48318,15,4,1,0,0
34,Australian,Divorced,PhD,France,Tourist,64,13812,149627,1,0,1,0,1
69,Nigerian,Married,Bachelors,USA,Tourist,277,2532,61595,2,4,1,1,0
69,Nigerian,Single,PhD,France,Work,152,7371,24968,6,2,0,0,0
35,Canadian,Married,High School,Australia,Work,269,14649,170989,14,1,0,0,1
56,German,Married,High School,Australia,Student,27,8833,126862,0,3,0,1,0
45,Nigerian,Married,Bachelors,Canada,Work,232,8206,106682,14,0,1,0,1
19,Australian,Married,PhD,Canada,Tourist,208,4864,143652,14,0,1,0,1
23,Chinese,Divorced,Masters,Germany,Tourist,317,2390,37046,5,1,0,0,1
22,Indian,Married,Masters,Germany,Work,169,1232,79403,0,0,0,0,1
24,Nigerian,Single,Bachelors,Australia,Student,88,6520,82941,5,5,1,0,0
64,Australian,Married,Masters,USA,Student,308,11509,32638,5,5,1,0,0
32,Chinese,Single,PhD,Canada,Work,219,8042,12640,10,2,0,0,0
41,German,Single,High School,Australia,Tourist,54,714,100008,12,1,0,0,0
50,Chinese,Married,High School,France,Tourist,250,3217,136030,9,2,1,0,1
30,Nigerian,Single,Masters,USA,Student,235,13777,55445,17,2,0,0,1
41,American,Married,Bachelors,Australia,Student,278,11029,30568,0,2,1,0,0
58,Canadian,Married,High School,Australia,Student,35,10949,25409,14,0,0,0,1
25,Indian,Single,PhD,Canada,Tourist,87,3639,152854,12,4,1,0,0
33,Canadian,Divorced,Bachelors,USA,Tourist,279,570,7978,14,4,1,0,0
46,American,Single,Bachelors,USA,Student,62,8396,175322,17,5,1,0,0
41,Australian,Single,High School,USA,Student,236,9657,72525,15,0,1,0,1
47,British,Single,PhD,Australia,Tourist,68,1379,133544,4,5,1,0,0
23,German,Married,High School,USA,Student,48,13436,23456,11,5,1,0,0
39,Indian,Married,High School,Australia,Work,151,12109,12432,13,2,0,0,0
39,American,Single,Bachelors,Australia,Student,289,11345,166870,1,0,0,0,1
47,American,Married,Masters,UK,Student,133,3853,125715,3,3,0,0,0
27,American,Divorced,PhD,Australia,Tourist,172,7924,135406,5,3,1,0,0
28,Indian,Married,Bachelors,Canada,Tourist,169,2694,163577,16,4,0,0,0
49,Indian,Divorced,High School,Germany,Tourist,300,14651,62157,15,1,1,0,1
34,American,Single,Masters,UK,Student,295,4795,73196,15,3,0,0,0
40,Australian,Married,High School,France,Work,300,8844,5567,17,5,0,0,0
65,British,Divorced,Masters,Australia,Student,88,6546,158254,3,4,0,0,0
36,Australian,Single,High School,Canada,Tourist,117,1981,78187,15,2,0,0,0
62,Canadian,Single,Masters,Germany,Work,266,2755,155844,10,2,1,0,0
42,Canadian,Single,Masters,France,Tourist,218,8585,53434,16,2,1,1,1
66,Australian,Married,PhD,Australia,Tourist,181,7073,136519,13,0,0,0,1
21,British,Married,PhD,Germany,Work,59,10588,145495,1,2,0,0,1
54,Australian,Single,Bachelors,Australia,Student,225,10637,105037,2,2,0,0,0
68,American,Divorced,Masters,Germany,Work,74,7304,16541,18,1,0,0,1
48,German,Single,High School,UK,Student,71,11046,82660,13,1,0,0,1
27,Indian,Married,Bachelors,USA,Tourist,56,6326,31470,8,5,0,0,0
47,German,Divorced,Masters,Australia,Work,322,3817,166130,14,5,1,0,0
51,Chinese,Single,Masters,France,Tourist,68,3838,123465,5,4,1,0,0
23,Nigerian,Divorced,PhD,USA,Student,347,11459,188474,16,0,1,0,1
34,Chinese,Married,PhD,UK,Tourist,102,13983,118704,4,1,0,0,1
18,American,Married,PhD,UK,Work,352,12642,9924,19,4,1,0,0
66,American,Divorced,High School,France,Tourist,249,12780,21302,16,5,1,0,0
27,American,Single,Bachelors,USA,Student,89,11088,91284,17,1,0,0,1
60,Canadian,Married,Bachelors,Germany,Tourist,183,10664,176799,15,1,0,0,1
47,Indian,Married,High School,Germany,Student,275,6354,181029,4,5,0,0,0
19,Chinese,Married,High School,Australia,Student,29,13038,57280,11,0,1,0,1
43,German,Divorced,Masters,Canada,Student,7,4463,102077,10,5,1,0,0
43,American,Single,Bachelors,Germany,Student,125,1168,88854,9,2,1,0,1
62,Indian,Married,Bachelors,Australia,Work,163,1064,77326,18,3,0,1,0
21,Nigerian,Married,High School,France,Work,336,9706,167112,16,5,0,0,0
31,German,Single,High School,Germany,Tourist,31,4707,97481,15,2,1,0,0
31,British,Single,Masters,Australia,Work,147,2090,117281,19,3,1,0,0
31,Chinese,Married,PhD,UK,Tourist,42,1719,68552,2,1,1,0,1
68,German,Divorced,High School,Australia,Student,82,1416,177912,5,3,1,0,0
29,American,Married,Bachelors,Australia,Student,358,14864,137195,7,5,1,0,0
47,Indian,Divorced,Bachelors,USA,Work,304,4816,93174,14,4,1,0,0
47,Chinese,Married,Bachelors,Canada,Tourist,81,1268,67863,2,4,1,0,0
69,Chinese,Divorced,Bachelors,USA,Tourist,242,11691,47849,18,2,0,0,0
51,Indian,Divorced,PhD,Australia,Student,62,1272,141366,10,3,0,0,0
68,Chinese,Divorced,Masters,Canada,Work,227,8604,114442,2,2,0,0,1
53,American,Divorced,Masters,USA,Work,103,10268,93591,0,5,0,0,0
59,Chinese,Single,PhD,USA,Student,162,10322,24322,4,0,0,0,1
65,Nigerian,Married,PhD,France,Work,116,7588,33284,12,5,0,0,0
47,German,Divorced,Bachelors,Australia,Student,147,8660,77138,18,1,1,0,1
56,Chinese,Single,Bachelors,USA,Student,271,11170,34830,12,5,0,0,0
36,Canadian,Married,PhD,UK,Student,337,6599,93244,18,0,1,0,1
32,German,Divorced,PhD,Australia,Tourist,310,6164,6901,3,3,0,0,0
66,American,Divorced,High School,France,Tourist,215,8867,4454,7,4,0,0,0
18,American,Married,High School,USA,Student,87,2093,184730,5,3,0,0,0
28,British,Married,PhD,Germany,Student,180,3022,18937,15,0,1,0,1
61,British,Divorced,Bachelors,USA,Work,343,6067,21916,18,1,0,0,1
49,Nigerian,Divorced,Bachelors,France,Tourist,290,11125,12957,3,0,0,0,1
38,Canadian,Single,PhD,Australia,Student,116,12732,110160,13,0,1,0,1
30,American,Married,Masters,Canada,Work,308,4014,180202,17,1,0,0,1
57,American,Married,High School,Germany,Student,281,9446,128492,2,4,0,1,0
38,Canadian,Married,High School,USA,Student,61,10497,42622,9,5,0,0,0
32,Indian,Single,Bachelors,Canada,Student,170,12839,56118,18,0,0,0,1
30,German,Married,High School,USA,Work,195,10140,134398,9,5,1,0,0
57,Indian,Married,Bachelors,Germany,Tourist,347,7491,173749,17,2,0,0,0
26,Nigerian,Single,Bachelors,UK,Tourist,315,3421,145873,2,5,0,0,0
39,British,Married,Masters,USA,Work,26,8060,70097,4,2,0,0,0
43,American,Married,Bachelors,UK,Work,215,5511,143198,20,0,1,0,1
21,British,Divorced,High School,UK,Tourist,103,8923,55078,7,4,1,0,0
32,American,Divorced,Bachelors,USA,Tourist,62,5247,163748,18,1,0,0,1
47,Chinese,Divorced,Bachelors,France,Tourist,331,11223,47676,7,5,0,0,0
38,British,Single,High School,France,Work,38,14111,109858,16,5,1,0,0
45,Australian,Divorced,Masters,Germany,Work,255,10451,158254,9,0,0,0,1
65,American,Married,High School,UK,Student,159,1685,107223,7,5,0,0,0
62,Nigerian,Single,Masters,Germany,Work,340,13453,170754,7,3,1,0,0
46,American,Divorced,High School,Canada,Tourist,99,7704,36800,3,2,0,0,0
22,Australian,Single,PhD,Australia,Tourist,210,9420,181212,0,2,1,0,1
46,American,Divorced,Masters,Germany,Tourist,355,5239,131824,1,4,1,0,0
39,British,Divorced,High School,Australia,Work,97,3509,122826,17,5,0,1,0
28,American,Divorced,PhD,USA,Student,37,14403,43023,3,2,1,0,1
24,American,Married,Bachelors,Australia,Work,152,4012,121930,11,1,1,0,1
50,British,Single,Bachelors,Germany,Student,101,6679,86800,15,1,0,0,1
56,American,Divorced,PhD,UK,Work,280,2880,173250,4,5,1,1,0
31,British,Divorced,Bachelors,Germany,Work,128,1296,99393,11,0,1,0,1
54,German,Divorced,PhD,Australia,Student,247,9704,52260,3,2,0,0,0
19,Indian,Divorced,Masters,UK,Tourist,270,6569,145847,15,2,0,0,1
57,Chinese,Divorced,PhD,UK,Student,169,1289,188557,7,4,1,0,0
63,British,Divorced,High School,USA,Student,23,8828,96054,12,0,1,0,1
61,Nigerian,Divorced,Masters,France,Tourist,155,5582,56531,3,2,1,0,0
24,American,Single,Bachelors,Canada,Work,150,8538,93694,4,3,0,0,0
27,Canadian,Single,Bachelors,Germany,Tourist,359,5298,142202,1,5,1,0,0
43,Chinese,Married,PhD,USA,Tourist,18,12374,90926,1,0,0,0,1
20,Australian,Married,PhD,Australia,Student,343,7566,119512,3,5,1,1,0
53,British,Divorced,PhD,UK,Student,11,3373,107447,10,0,1,0,1
55,Indian,Divorced,Masters,Germany,Work,141,8117,163255,16,5,0,0,0
66,Australian,Single,Masters,Australia,Student,347,11738,125714,19,1,1,0,1
59,German,Married,Masters,Germany,Tourist,172,3068,186381,14,1,0,0,1
36,Australian,Divorced,Masters,Australia,Student,152,3410,13053,17,5,0,0,0
50,Indian,Divorced,Masters,USA,Tourist,231,785,107813,19,1,0,0,1
58,German,Single,High School,Canada,Work,84,11248,176057,7,2,1,0,1
25,German,Single,Bachelors,Australia,Student,243,3737,199382,14,1,0,0,1
47,German,Single,Bachelors,France,Work,84,4907,31444,13,1,0,0,1
20,British,Divorced,PhD,USA,Work,183,6463,156302,12,0,1,0,1
18,Canadian,Single,High School,France,Student,284,13440,112910,9,4,0,0,0
59,Nigerian,Married,High School,Australia,Student,261,6590,191778,2,4,1,0,0
28,American,Single,Masters,Canada,Student,139,5785,43717,8,0,1,0,1
46,Nigerian,Single,High School,UK,Student,254,8139,106791,5,4,0,0,0
56,German,Married,Bachelors,Canada,Student,257,9292,116387,15,5,1,0,0
36,Nigerian,Married,PhD,UK,Student,304,11976,147258,4,0,0,0,1
64,Australian,Divorced,Bachelors,Germany,Tourist,176,3932,173183,18,2,1,0,1
29,British,Married,PhD,Australia,Work,137,8503,168780,18,5,1,0,0
59,Indian,Married,Bachelors,Canada,Student,183,8595,58342,18,0,1,0,1
62,German,Married,Bachelors,Germany,Student,87,4816,92667,16,5,0,0,0
38,Chinese,Divorced,PhD,Germany,Work,278,14240,124894,10,0,1,0,1
21,American,Divorced,PhD,Canada,Work,219,8155,97465,14,4,1,0,0
33,Canadian,Single,PhD,Germany,Student,83,7035,65652,2,0,0,0,1
31,American,Married,Masters,France,Student,34,3091,117554,1,4,1,0,0
57,Nigerian,Divorced,Masters,Canada,Tourist,181,8339,146710,0,3,0,0,0
30,Chinese,Single,Masters,Australia,Tourist,100,13183,47389,10,4,1,0,0
52,Australian,Divorced,Masters,Canada,Work,99,836,26795,1,3,0,0,0
33,Chinese,Single,PhD,Australia,Student,186,5751,111495,17,4,1,0,0
32,Indian,Divorced,High School,Canada,Tourist,286,10715,56353,18,2,1,0,1
33,Indian,Single,Bachelors,Canada,Student,169,10989,49399,20,4,0,0,0
49,Indian,Divorced,Bachelors,Australia,Tourist,151,10630,143691,12,3,0,0,0
58,Indian,Single,Bachelors,France,Tourist,17,9786,194024,6,4,1,0,0
56,British,Single,PhD,France,Tourist,343,2025,166665,10,2,1,0,1
27,Nigerian,Divorced,Bachelors,France,Work,153,11497,148365,13,5,0,0,0
29,Australian,Divorced,High School,Australia,Student,143,1928,8297,19,2,0,0,0
60,German,Divorced,Masters,USA,Tourist,132,9931,164135,19,0,0,0,1
39,Canadian,Divorced,Bachelors,Germany,Tourist,290,14769,148456,20,1,1,0,1
32,Canadian,Single,Masters,USA,Student,109,1576,112139,0,0,0,0,1
67,Indian,Single,Masters,Canada,Student,268,648,62183,4,1,1,0,1
59,Nigerian,Single,High School,Canada,Work,96,6729,143954,14,5,0,0,0
40,German,Married,Bachelors,France,Tourist,14,8338,187070,8,5,0,0,0
42,German,Married,High School,Germany,Tourist,325,11386,57798,10,0,1,0,1
46,Australian,Married,Masters,Germany,Tourist,154,3827,107841,13,5,1,1,0
46,Nigerian,Single,Bachelors,Canada,Work,69,7341,79573,16,3,0,0,0
53,German,Single,High School,Canada,Work,320,6191,107970,7,4,0,0,0
63,Indian,Divorced,PhD,France,Student,305,13596,6232,0,1,0,0,0
22,Australian,Divorced,Bachelors,USA,Tourist,321,1608,132626,18,4,0,0,0
40,Chinese,Single,Masters,France,Work,239,12618,148906,14,1,0,0,1
26,Chinese,Single,Bachelors,Canada,Work,74,5584,53041,16,4,1,0,0
37,Australian,Divorced,High School,Germany,Tourist,102,8493,85883,14,2,0,0,1
18,British,Single,Bachelors,Australia,Tourist,314,10594,62510,12,0,0,0,1
67,Chinese,Divorced,Masters,UK,Work,142,2205,161890,0,2,1,0,0
42,Canadian,Married,Masters,France,Student,361,6988,113161,3,1,0,0,1
69,Australian,Single,Bachelors,UK,Tourist,73,2151,173952,4,4,1,0,0
50,Chinese,Married,PhD,USA,Tourist,298,8613,197636,11,0,1,0,1
54,Chinese,Single,Masters,UK,Work,233,1932,136368,14,2,0,0,0
48,Indian,Single,Masters,Germany,Work,63,4523,104233,19,3,0,0,0
44,Chinese,Single,Masters,France,Tourist,310,5359,150459,13,3,0,1,0
20,Nigerian,Divorced,High School,UK,Work,257,13351,33284,19,5,1,0,0
44,Nigerian,Single,Masters,Germany,Work,168,1810,180132,1,2,0,0,0
63,Nigerian,Married,Masters,Australia,Student,266,14235,23641,1,4,1,0,0
61,American,Married,Bachelors,USA,Work,118,9460,143437,9,2,0,0,1
50,American,Married,Bachelors,Germany,Tourist,177,14350,1668,2,4,0,0,0
38,German,Divorced,Bachelors,USA,Tourist,199,13595,136753,19,4,0,0,0
45,German,Divorced,PhD,UK,Work,211,4341,139837,5,3,0,0,0
29,American,Married,Bachelors,USA,Student,234,6923,194641,2,0,1,0,1
42,Nigerian,Single,High School,Australia,Work,331,9150,130838,19,4,1,0,0
18,Canadian,Single,High School,Germany,Student,243,7695,76166,3,2,1,0,0
33,American,Married,Masters,Australia,Tourist,325,5705,113562,10,4,1,0,0
32,American,Divorced,PhD,Australia,Tourist,231,1895,96761,16,0,0,0,1
59,Canadian,Married,Bachelors,Germany,Work,75,8950,77645,18,5,1,0,0
53,Chinese,Divorced,High School,Germany,Student,317,2328,101050,10,1,0,0,0
