age,nationality,marital_status,education_level,destination_country,visa_type,duration_of_stay,monthly_income_usd,bank_balance_usd,prev_countries_visited,prev_visa_rejections,has_return_ticket,has_criminal_record,visa_approved
60,American,Married,Bachelors,UK,Tourist,296,9111,15043,20,1,1,0,1
57,Nigerian,Single,High School,Australia,Work,340,12074,197603,0,1,0,0,0
66,German,Single,PhD,USA,Tourist,222,14898,109468,2,4,0,0,0
22,Indian,Single,PhD,Canada,Student,265,11156,178501,20,0,1,0,1
50,British,Single,Masters,Germany,Student,157,11013,111696,7,5,0,0,0
35,Australian,Single,PhD,France,Work,298,4112,103054,1,4,0,0,0
49,Australian,Single,Bachelors,Canada,Tourist,171,3542,94616,14,2,1,0,0
69,Chinese,Divorced,PhD,Canada,Student,262,10360,156458,4,5,0,0,0
68,Australian,Single,PhD,USA,Tourist,287,503,27681,17,0,0,0,0
43,German,Single,Masters,USA,Student,233,8073,179368,9,4,0,0,0
57,Canadian,Divorced,High School,France,Work,56,3316,50976,0,0,0,0,1
52,Canadian,Married,PhD,France,Tourist,244,7723,143079,1,2,0,0,1
43,Nigerian,Single,Bachelors,USA,Work,60,7784,65575,14,4,0,0,0
32,German,Married,Masters,UK,Tourist,85,4074,195314,2,3,1,0,0
35,Australian,Divorced,PhD,UK,Work,102,5650,173586,11,4,1,0,0
19,Australian,Married,Masters,Australia,Work,54,7836,68316,13,2,1,0,1
51,German,Single,Masters,USA,Work,181,3517,55512,0,1,0,0,1
18,Nigerian,Single,Bachelors,Canada,Work,26,2926,171541,13,3,0,0,0
42,Indian,Divorced,Bachelors,Australia,Work,115,10707,148331,15,4,0,0,0
60,British,Single,High School,USA,Student,302,3638,183930,2,3,1,0,0
43,Nigerian,Single,Bachelors,USA,Tourist,225,13255,146704,4,4,1,0,0
69,American,Single,Masters,UK,Tourist,128,4288,36489,10,0,0,0,1
31,British,Single,PhD,Germany,Student,88,5765,111697,1,0,1,0,1
22,German,Single,PhD,USA,Student,218,13452,108298,0,4,0,0,0
51,Nigerian,Divorced,High School,USA,Tourist,218,12901,51329,4,2,1,0,0
68,German,Divorced,Masters,Australia,Student,98,12294,118220,12,5,1,0,0
28,British,Single,PhD,Australia,Student,290,10100,192264,9,0,0,0,1
32,Australian,Divorced,High School,France,Student,307,9613,81891,14,5,0,0,0
49,Chinese,Single,PhD,Australia,Student,261,5707,199199,18,4,0,0,0
52,German,Divorced,PhD,Germany,Student,306,3063,161516,15,1,0,0,1
55,Nigerian,Divorced,PhD,Australia,Student,317,6910,61005,16,5,0,0,0
37,Chinese,Single,PhD,France,Work,62,12779,39360,14,3,1,0,0
67,American,Single,Bachelors,Canada,Tourist,268,7541,16502,1,2,0,0,0
38,Canadian,Single,Masters,Germany,Work,106,4146,179040,16,5,1,0,0
20,German,Married,Masters,France,Tourist,54,3987,9003,10,3,0,0,0
60,Indian,Divorced,PhD,Australia,Tourist,71,11110,77180,5,2,1,0,0
56,British,Married,Masters,Germany,Work,54,1813,161504,8,0,1,0,1
48,American,Single,High School,Germany,Work,270,822,29893,6,2,0,0,0
41,Canadian,Divorced,PhD,Australia,Tourist,361,9321,37744,13,4,0,0,0
63,British,Single,Masters,Germany,Tourist,115,2836,94609,18,4,0,0,0
24,Chinese,Divorced,Masters,USA,Student,150,14804,41696,0,0,0,0,1
22,British,Divorced,Masters,Australia,Student,193,7695,76353,0,0,1,0,1
25,Canadian,Divorced,High School,Australia,Tourist,319,10561,105218,11,0,0,0,1
43,Chinese,Single,PhD,Canada,Student,341,14011,160523,9,1,1,0,1
19,Chinese,Married,PhD,Germany,Work,75,596,191661,1,4,1,0,0
25,British,Single,High School,France,Student,123,900,168526,9,4,1,0,0
29,German,Divorced,High School,France,Tourist,11,12970,99108,6,2,0,0,0
62,American,Married,High School,Australia,Tourist,122,7863,73174,20,5,0,0,0
25,Nigerian,Single,High School,Germany,Tourist,323,10465,143765,18,4,1,0,0
38,Australian,Married,Bachelors,UK,Work,265,3020,195414,20,4,0,0,0
40,American,Single,Masters,USA,Student,205,10212,174605,13,5,0,0,0
45,German,Single,High School,USA,Student,355,10330,82363,13,2,1,0,1
56,British,Single,Bachelors,France,Tourist,270,12033,159336,14,1,1,0,1
48,Chinese,Divorced,Masters,UK,Work,8,10575,159050,20,0,0,0,1
45,British,Divorced,Bachelors,USA,Student,249,8007,145016,0,5,1,0,0
33,Indian,Married,Masters,Australia,Student,354,8502,36950,16,3,1,0,0
46,American,Single,Masters,UK,Student,312,9258,25537,12,5,0,0,0
22,British,Divorced,Bachelors,Canada,Student,30,6729,47042,6,4,0,0,0
65,Nigerian,Married,PhD,Germany,Tourist,42,5415,64251,7,5,1,0,0
19,American,Married,PhD,Australia,Student,243,10024,47657,13,4,0,1,0
37,Indian,Single,Masters,USA,Work,293,8773,44122,0,1,1,0,0
31,Canadian,Divorced,PhD,Germany,Work,147,12727,100024,16,0,1,0,1
39,Nigerian,Married,High School,Australia,Work,106,11777,195647,18,1,0,0,1
27,American,Single,Masters,UK,Tourist,90,11284,177741,8,2,0,1,0
48,Canadian,Single,High School,France,Work,19,10066,45941,4,4,0,0,0
30,Indian,Single,Masters,Canada,Tourist,247,3252,43946,18,2,0,0,0
52,American,Married,Bachelors,USA,Work,281,5128,180626,17,4,0,0,0
37,Nigerian,Single,High School,Australia,Student,19,10276,22638,2,5,1,0,0
34,German,Divorced,Bachelors,Germany,Student,94,6687,126102,20,5,0,0,0
58,Indian,Married,High School,Canada,Work,341,11480,50027,7,2,1,0,0
40,American,Married,PhD,Canada,Work,339,3987,199930,8,2,0,0,1
41,Chinese,Divorced,Masters,Canada,Work,325,3587,3711,11,1,1,0,0
22,Canadian,Married,Bachelors,Germany,Student,71,1274,198052,17,5,0,0,0
68,Canadian,Divorced,High School,UK,Student,86,5486,51673,16,5,1,0,0
58,British,Single,High School,UK,Work,78,4214,158611,2,4,0,0,0
38,British,Married,Bachelors,France,Student,41,1026,75367,15,3,0,0,0
54,British,Married,Masters,Canada,Student,105,2389,3887,19,2,1,0,0
55,Chinese,Divorced,Masters,Germany,Student,100,890,183057,13,5,0,1,0
59,Canadian,Single,Bachelors,Germany,Tourist,303,10439,107502,10,0,0,0,1
21,Chinese,Single,Bachelors,USA,Tourist,285,12632,76722,1,0,1,0,1
28,Chinese,Married,Masters,Germany,Tourist,237,7771,152762,8,2,0,0,0
35,Indian,Single,PhD,USA,Tourist,108,4454,21977,10,1,0,0,1
62,Chinese,Single,Masters,USA,Student,218,1449,121957,6,4,1,0,0
31,American,Single,Masters,USA,Student,261,2656,161412,14,4,0,0,0
33,American,Married,High School,France,Student,179,1643,24718,11,1,0,0,0
47,Chinese,Married,Masters,France,Tourist,315,2838,114474,1,0,0,0,1
19,Canadian,Divorced,PhD,USA,Work,96,3495,190358,15,3,0,0,1
49,Chinese,Married,Bachelors,USA,Tourist,198,1511,174555,17,0,0,0,1
69,Chinese,Divorced,Masters,UK,Work,282,967,166308,15,2,0,0,0
51,Australian,Single,PhD,USA,Tourist,75,3117,43768,16,1,0,0,0
39,British,Married,High School,Canada,Tourist,316,3934,185068,0,5,0,0,0
24,Indian,Divorced,Bachelors,France,Tourist,32,11188,174747,5,1,0,0,1
23,German,Married,PhD,USA,Work,357,14320,5780,9,3,0,0,0
61,Nigerian,Single,High School,Germany,Tourist,127,13272,138634,7,5,1,0,0
51,British,Married,High School,USA,Student,212,14104,73893,10,0,0,0,1
65,Nigerian,Single,Bachelors,Australia,Work,319,2397,177606,19,5,1,0,0
34,Chinese,Married,Masters,Australia,Tourist,43,14210,53312,11,1,0,0,1
53,Australian,Married,High School,Germany,Student,250,10871,68254,4,3,0,0,0
28,American,Married,Bachelors,USA,Student,108,4298,130559,13,0,0,0,1
38,German,Single,Bachelors,Canada,Work,76,11182,183908,13,2,0,0,1
42,British,Single,Bachelors,Australia,Work,264,9903,82345,8,1,0,0,1
42,Nigerian,Married,Bachelors,UK,Work,216,9636,132123,6,4,1,0,0
23,Chinese,Married,Bachelors,UK,Work,208,7305,91041,3,3,0,0,0
24,Chinese,Divorced,High School,France,Work,251,3787,24767,18,4,1,0,0
23,British,Divorced,PhD,France,Work,221,13032,114205,19,4,0,0,0
54,American,Divorced,High School,USA,Tourist,280,7236,158196,6,4,0,0,0
24,American,Married,Bachelors,France,Work,67,2305,159201,20,3,0,0,0
21,British,Divorced,Masters,UK,Student,165,13106,71056,9,3,0,0,0
57,British,Single,Masters,Australia,Student,328,13233,14691,12,0,0,0,1
54,Nigerian,Married,PhD,Germany,Tourist,288,8569,61815,10,0,1,0,1
53,German,Single,Bachelors,USA,Tourist,222,11744,174244,10,1,0,0,1
25,Chinese,Divorced,Bachelors,Germany,Work,269,11529,40839,10,5,1,0,0
29,Australian,Married,Masters,USA,Work,117,8177,115087,5,1,1,0,1
45,British,Divorced,High School,France,Tourist,89,9122,170350,8,1,1,0,1
33,Chinese,Single,PhD,Germany,Tourist,298,3272,39417,7,5,0,0,0
23,American,Married,Bachelors,Australia,Student,119,10394,73861,19,3,0,0,1
61,Australian,Single,PhD,Australia,Work,98,11094,32931,8,2,0,0,0
58,Indian,Divorced,Masters,USA,Work,257,9133,154024,15,0,0,0,1
29,German,Divorced,Bachelors,France,Work,326,11889,161065,17,4,1,0,0
27,Canadian,Married,Masters,USA,Student,324,14911,2740,12,1,1,0,1
53,Indian,Married,PhD,USA,Work,182,7080,99904,17,0,1,0,1
52,British,Single,High School,France,Student,241,8609,138826,2,5,0,0,0
43,Australian,Divorced,Bachelors,France,Work,315,5327,22664,8,2,0,0,0
69,German,Married,Bachelors,Germany,Student,345,11514,27649,3,4,0,0,0
61,American,Divorced,High School,Australia,Student,126,2440,149063,18,1,1,0,1
48,American,Single,PhD,France,Tourist,192,6448,194111,13,2,0,0,1
51,Chinese,Single,PhD,Canada,Tourist,57,9644,123288,9,3,0,0,0
32,Australian,Single,Bachelors,Germany,Work,213,4312,31338,16,0,0,0,1
45,Nigerian,Divorced,Masters,USA,Work,325,8410,94885,18,3,0,0,0
51,German,Divorced,High School,Germany,Student,336,5021,152937,20,4,1,1,0
44,British,Single,Bachelors,Canada,Tourist,350,8465,14006,1,3,0,0,0
53,German,Married,Masters,UK,Work,51,9819,168281,3,1,1,0,1
46,Canadian,Married,Masters,Germany,Work,36,2522,84677,6,4,0,0,0
40,German,Married,PhD,USA,Tourist,12,5851,27858,16,5,0,0,0
20,Indian,Married,Bachelors,Australia,Tourist,255,11562,184656,15,1,0,0,1
38,Nigerian,Single,Bachelors,Australia,Student,9,2139,54991,0,3,0,0,0
58,Canadian,Single,High School,Germany,Work,136,5513,173039,7,2,1,0,1
67,British,Single,Bachelors,UK,Work,266,3653,153967,6,4,1,0,0
44,German,Single,PhD,Australia,Student,65,4431,97284,11,1,0,0,1
45,Canadian,Divorced,High School,Germany,Student,58,13147,139936,20,3,1,0,0
36,Indian,Divorced,High School,USA,Student,30,5343,78859,14,4,0,0,0
24,British,Single,PhD,France,Student,140,10118,178399,1,4,1,0,0
58,Nigerian,Single,PhD,USA,Student,124,8795,111369,11,2,0,0,0
28,British,Married,High School,USA,Tourist,364,10517,81816,16,4,0,1,0
60,Chinese,Married,PhD,Canada,Student,11,930,121567,5,4,0,1,0
39,Indian,Married,PhD,Australia,Student,140,11106,164223,16,1,1,0,1
58,Indian,Married,Bachelors,USA,Student,63,6179,85589,15,3,0,0,0
62,Canadian,Married,Bachelors,USA,Tourist,241,717,185505,17,2,1,0,1
29,German,Single,Masters,Germany,Tourist,241,3944,65787,16,5,0,0,0
40,Chinese,Single,Masters,Canada,Work,202,13687,186975,14,3,0,0,0
60,Canadian,Married,Masters,UK,Work,120,10581,147086,8,2,1,0,1
47,German,Married,Bachelors,USA,Student,220,14362,48039,10,5,1,0,0
24,Nigerian,Divorced,Bachelors,France,Tourist,125,14971,141577,1,2,0,0,0
21,Australian,Single,High School,USA,Student,123,8403,35435,9,1,1,0,1
43,Indian,Married,Masters,France,Work,47,13895,123553,18,0,0,0,1
24,Australian,Single,PhD,Canada,Tourist,231,7046,90874,5,2,0,1,0
21,Australian,Single,Masters,Germany,Work,273,9596,81669,17,2,1,0,1
18,Australian,Divorced,Masters,Canada,Student,80,14356,29202,7,1,1,0,1
27,British,Divorced,Bachelors,Germany,Work,169,1942,3164,2,0,0,0,0
31,Nigerian,Married,PhD,Canada,Work,165,9996,178952,15,2,1,0,1
44,Chinese,Divorced,Bachelors,France,Work,20,5874,181263,7,4,1,0,0
53,Nigerian,Single,Masters,USA,Tourist,350,6496,178018,14,0,0,1,1
59,Canadian,Divorced,PhD,France,Student,26,11844,166331,17,5,0,0,0
23,Chinese,Single,Bachelors,France,Student,164,1828,149077,20,3,1,0,0
53,Nigerian,Divorced,Bachelors,France,Tourist,329,4190,58890,1,1,1,0,0
46,Chinese,Single,PhD,Canada,Student,300,7937,31669,4,1,1,0,0
21,Nigerian,Divorced,Bachelors,USA,Work,68,2121,179035,12,4,1,0,0
64,British,Single,High School,Germany,Student,185,1307,24694,0,4,1,0,0
51,Indian,Divorced,High School,UK,Student,313,4129,83344,20,3,1,0,0
21,Chinese,Married,Masters,Germany,Student,50,9661,94493,17,1,1,0,1
66,Nigerian,Married,PhD,USA,Tourist,178,9641,95004,14,0,0,0,1
69,Nigerian,Married,Masters,France,Work,329,3796,53406,14,3,1,0,1
54,Chinese,Married,Bachelors,USA,Student,55,544,114300,15,3,0,0,0
47,Canadian,Married,Bachelors,Canada,Student,113,12353,52902,12,1,0,0,1
68,Chinese,Single,Bachelors,Australia,Tourist,328,11237,81640,20,3,0,0,0
68,Australian,Single,Bachelors,USA,Student,25,1627,151241,17,3,1,0,0
61,Australian,Single,PhD,France,Tourist,282,13733,164201,3,0,1,0,1
36,Australian,Divorced,Bachelors,USA,Work,288,11030,15826,5,3,0,0,0
23,Australian,Single,Bachelors,Australia,Student,80,2772,61021,11,0,1,0,1
41,Chinese,Married,Masters,Australia,Work,283,3229,171260,17,5,0,0,0
26,British,Single,Masters,Canada,Tourist,360,1524,6929,6,0,1,0,1
21,American,Married,Bachelors,UK,Work,117,2276,3667,13,3,0,0,0
49,German,Single,PhD,USA,Tourist,289,7273,86541,1,3,1,0,0
55,British,Married,High School,France,Tourist,288,3413,156261,17,1,0,0,1
22,German,Divorced,PhD,Germany,Tourist,358,12647,171805,6,2,0,0,1
63,Chinese,Divorced,High School,UK,Work,117,13525,39215,19,5,0,0,0
63,Indian,Married,Bachelors,UK,Work,293,13371,35254,1,0,1,0,1
23,Canadian,Single,Bachelors,UK,Tourist,285,5885,51387,20,1,1,0,1
23,Australian,Divorced,PhD,UK,Work,306,9059,85880,0,3,1,0,0
19,German,Married,Masters,Canada,Work,335,1713,164126,6,1,1,0,1
54,German,Divorced,Masters,Canada,Tourist,296,12764,117420,14,0,0,0,1
63,German,Single,High School,Australia,Work,289,4892,120403,3,0,1,0,1
29,German,Married,Masters,Germany,Work,151,11483,48918,17,1,1,0,1
42,British,Married,Bachelors,Germany,Tourist,169,13077,52615,1,3,1,0,0
53,Canadian,Divorced,Bachelors,Australia,Student,14,10834,71944,13,3,1,0,0
61,Nigerian,Divorced,Bachelors,Australia,Student,36,948,139160,14,0,0,0,1
29,American,Married,PhD,Australia,Tourist,292,1682,152914,7,3,1,0,0
32,Nigerian,Single,PhD,Canada,Student,116,9509,89808,14,2,0,0,0
27,Canadian,Married,Bachelors,Australia,Tourist,16,5332,92501,13,5,0,0,0
51,Indian,Divorced,Masters,Australia,Work,320,2635,164287,2,3,1,0,0
24,Canadian,Married,Bachelors,France,Work,216,13337,5758,7,4,1,0,0
27,Australian,Single,Bachelors,USA,Tourist,7,4949,75057,4,2,0,0,0
64,Chinese,Single,Bachelors,USA,Work,253,14426,26529,15,4,1,0,0
66,Indian,Divorced,High School,UK,Tourist,81,11597,166046,7,2,1,0,1
23,Indian,Divorced,Masters,Australia,Work,112,12220,184179,8,1,0,0,1
51,British,Single,High School,France,Student,101,14670,28889,7,0,1,0,1
64,Nigerian,Single,High School,Canada,Work,127,13998,129976,18,2,1,0,1
26,American,Divorced,PhD,USA,Student,315,2993,94419,7,3,0,0,0
44,Australian,Single,PhD,UK,Work,43,12334,16009,19,5,0,0,0
50,Australian,Single,Bachelors,Australia,Work,250,14049,131712,17,5,1,0,0
42,British,Single,High School,France,Work,72,4950,38133,4,2,0,0,0
57,British,Divorced,High School,USA,Work,350,1862,157374,16,2,0,0,0
49,Indian,Married,Bachelors,France,Tourist,39,10264,81725,18,0,1,0,1
29,British,Single,PhD,Germany,Student,48,2220,136934,1,3,0,0,0
66,Canadian,Divorced,Masters,France,Work,66,4318,36927,13,3,0,0,0
47,Nigerian,Single,High School,Germany,Student,216,5524,99646,17,4,1,0,0
33,German,Single,Bachelors,Australia,Tourist,73,9703,12630,14,2,1,0,1
50,Chinese,Divorced,Masters,USA,Work,15,6614,12979,7,0,0,0,1
42,British,Divorced,High School,Germany,Student,106,7673,140088,8,5,0,0,0
46,British,Single,Bachelors,France,Work,295,10641,19332,15,5,0,0,0
59,American,Single,Bachelors,Germany,Work,334,9256,49325,8,2,0,0,0
26,Australian,Single,Masters,France,Student,317,8934,77022,16,0,1,0,1
56,Chinese,Married,PhD,Germany,Student,135,7017,157903,6,0,0,0,1
57,American,Married,Masters,Germany,Work,120,8707,11828,5,3,0,0,0
50,British,Married,PhD,France,Student,41,2514,75366,17,4,1,0,0
43,Australian,Divorced,High School,Australia,Work,131,4840,16075,17,3,1,0,0
19,German,Married,Bachelors,Australia,Work,141,4035,74160,7,5,1,0,0
52,American,Single,Masters,USA,Student,113,9397,160484,20,4,0,0,0
61,Nigerian,Married,High School,USA,Tourist,55,13471,121067,12,2,1,0,1
33,American,Divorced,High School,France,Tourist,354,6748,84085,9,2,0,0,1
39,American,Married,High School,Canada,Student,26,5798,84776,14,2,0,0,1
48,Canadian,Divorced,PhD,UK,Work,212,12628,106663,5,3,1,0,1
57,American,Divorced,Bachelors,UK,Student,268,9213,168462,15,3,0,0,0
29,Canadian,Divorced,PhD,Australia,Tourist,182,9758,104076,14,0,1,0,1
64,Canadian,Married,PhD,France,Work,35,2925,93111,4,2,0,0,0
62,British,Divorced,High School,Australia,Tourist,316,11374,23206,10,4,0,0,0
50,Chinese,Married,High School,Germany,Work,354,6670,76548,12,4,0,0,0
52,Chinese,Divorced,Masters,Canada,Student,61,5972,127102,16,4,0,0,0
23,German,Divorced,Bachelors,France,Tourist,88,11489,81955,0,2,1,0,0
61,Indian,Single,High School,Germany,Student,122,1999,168207,5,1,0,0,0
55,Canadian,Divorced,Masters,Germany,Work,106,1109,28163,5,2,0,0,0
46,Nigerian,Divorced,High School,France,Student,113,7503,173578,15,0,0,0,1
37,Australian,Single,Bachelors,Canada,Student,364,5830,167679,9,2,1,0,1
35,British,Divorced,Bachelors,USA,Student,345,10655,76000,14,0,0,1,1
58,Nigerian,Single,Masters,Australia,Tourist,334,9796,18810,1,0,0,0,1
57,Australian,Single,Masters,USA,Work,200,5322,46201,20,5,0,0,0
57,Nigerian,Married,PhD,UK,Work,158,4617,78356,13,5,0,0,0
37,German,Single,PhD,Germany,Tourist,145,12713,138981,8,2,1,0,1
49,German,Divorced,Masters,Australia,Work,200,5112,160648,1,0,0,0,1
38,British,Married,High School,Germany,Student,53,10311,163193,12,2,1,0,1
24,Australian,Single,Masters,Germany,Tourist,91,4050,79394,4,2,1,0,1
30,Australian,Divorced,Bachelors,USA,Tourist,317,10331,7438,9,0,0,0,1
47,German,Divorced,Bachelors,UK,Work,162,3438,60272,15,1,0,0,1
44,Chinese,Single,Masters,Canada,Student,112,8690,65058,17,3,0,0,0
38,Canadian,Married,Bachelors,UK,Student,352,1069,84228,8,3,0,0,0
42,American,Divorced,PhD,Australia,Tourist,356,560,195757,7,5,0,0,0
58,Australian,Divorced,Bachelors,France,Student,321,7031,174761,16,1,0,0,1
34,Canadian,Divorced,PhD,France,Student,10,14664,8226,14,2,1,0,0
54,Australian,Married,Bachelors,Germany,Work,305,3175,134870,20,5,1,0,0
39,Canadian,Divorced,Bachelors,Australia,Work,26,7911,33619,11,1,0,0,1
39,American,Single,Bachelors,France,Work,8,10191,13031,9,3,1,0,0
67,German,Married,Bachelors,Germany,Tourist,8,12613,17383,5,2,0,0,0
52,German,Single,Bachelors,UK,Work,107,1143,13662,8,3,0,0,0
60,Canadian,Divorced,Masters,Canada,Tourist,206,10281,37490,14,4,0,0,0
46,Australian,Single,Masters,USA,Work,320,9867,156424,10,2,0,0,1
35,American,Single,Masters,Australia,Tourist,357,4981,14825,3,0,0,0,1
65,German,Single,Bachelors,Germany,Tourist,190,6913,54826,14,1,1,0,1
27,German,Divorced,Bachelors,Germany,Student,275,1744,196680,19,5,1,0,0
37,British,Single,Bachelors,France,Student,357,12886,194933,10,5,1,0,0
43,American,Single,High School,UK,Student,235,8924,107705,6,2,0,0,1
28,German,Married,Masters,Australia,Work,206,8886,177187,10,5,0,0,0
43,British,Single,Bachelors,Germany,Work,178,12912,31818,9,3,1,0,0
20,British,Divorced,PhD,UK,Student,127,7615,51249,7,2,1,0,1
61,German,Married,High School,France,Student,216,13058,27397,12,1,0,1,0
64,Indian,Single,Bachelors,Australia,Student,136,5274,7840,10,1,1,0,1
66,Chinese,Single,PhD,Canada,Student,323,1615,77565,3,1,1,0,1
41,Indian,Divorced,Bachelors,UK,Tourist,240,6198,147791,16,4,1,0,0
62,Australian,Divorced,Masters,UK,Tourist,230,14803,191597,3,0,1,0,1
47,Chinese,Divorced,PhD,Canada,Work,218,6623,100580,8,5,0,0,0
52,American,Married,Bachelors,Canada,Student,327,8255,37575,4,4,0,0,0
33,Indian,Married,High School,USA,Work,46,3749,149691,17,1,0,0,0
25,British,Married,Bachelors,Germany,Tourist,224,1927,49545,2,3,0,0,0
60,American,Single,Masters,USA,Tourist,268,8836,190975,11,2,1,0,1
30,Indian,Married,High School,USA,Work,145,3939,82808,20,5,1,0,0
65,Indian,Divorced,Bachelors,UK,Student,96,792,103823,11,2,1,0,0
22,Nigerian,Married,Masters,Canada,Work,290,3534,181200,17,3,1,0,0
36,British,Divorced,PhD,Canada,Work,116,14074,86251,19,4,0,0,0
32,Nigerian,Divorced,Bachelors,Australia,Work,12,14452,60756,2,4,1,0,0
46,Canadian,Divorced,Bachelors,UK,Student,79,4178,49972,5,5,1,0,0
59,Nigerian,Married,PhD,Germany,Work,280,588,130469,17,1,1,0,1
36,Nigerian,Married,Bachelors,Germany,Student,10,9702,194929,8,2,0,0,0
60,Canadian,Married,PhD,USA,Tourist,91,636,189782,8,0,1,0,1
34,American,Married,PhD,Australia,Student,290,1792,104962,17,1,1,0,1
64,American,Divorced,PhD,UK,Tourist,216,13898,97196,0,1,1,0,1
48,American,Single,Masters,Australia,Student,307,12479,54230,19,0,1,1,1
49,Indian,Single,Masters,USA,Student,91,7948,31473,12,4,0,0,0
47,American,Single,PhD,Canada,Work,323,14135,192512,8,0,1,0,1
20,Nigerian,Divorced,Masters,UK,Student,165,5526,183790,11,0,0,0,1
54,Indian,Married,PhD,Australia,Student,60,8261,108926,14,3,0,0,0
23,Australian,Single,PhD,Germany,Tourist,326,8729,64288,0,5,0,0,0
34,Canadian,Single,Masters,Germany,Student,363,4434,147055,20,1,0,0,1
54,Australian,Married,High School,USA,Work,108,9771,48562,7,1,1,0,1
35,British,Married,Masters,UK,Tourist,361,8761,72702,14,4,0,0,0
53,Nigerian,Married,High School,USA,Tourist,52,11153,151647,8,2,1,0,1
21,Canadian,Married,Masters,Germany,Student,326,1245,198488,5,0,1,0,1
50,Canadian,Divorced,High School,Canada,Work,20,13032,124437,20,4,1,0,0
55,Chinese,Single,High School,Germany,Work,119,3241,88963,12,0,0,0,0
34,German,Married,PhD,Australia,Tourist,48,688,114401,9,0,1,0,1
68,Indian,Married,Bachelors,Germany,Tourist,160,2288,132030,13,1,0,0,1
